（別添）大雨警報・注意報の土壌雨量指数基準値,,,,令和7年5月29日現在,
市町村等をまとめた地域,市町村等,地域メッシュコード（１km格子対応）,土壌雨量指数基準（注意報）,土壌雨量指数基準（警報）,
鳥取地区,岩美町,53342259,95,123,
鳥取地区,岩美町,53342264,99,128,
鳥取地区,岩美町,53342265,99,128,
鳥取地区,岩美町,53342266,100,129,
鳥取地区,岩美町,53342267,102,131,
鳥取地区,岩美町,53342268,102,132,
鳥取地区,岩美町,53342269,102,131,
鳥取地区,岩美町,53342273,95,123,
鳥取地区,岩美町,53342274,92,118,
鳥取地区,岩美町,53342275,99,128,
鳥取地区,岩美町,53342276,100,129,
鳥取地区,岩美町,53342277,102,132,
鳥取地区,岩美町,53342278,103,133,
鳥取地区,岩美町,53342279,102,132,
鳥取地区,岩美町,53342282,91,117,
鳥取地区,岩美町,53342283,92,118,
鳥取地区,岩美町,53342284,92,118,
鳥取地区,岩美町,53342285,96,124,
鳥取地区,岩美町,53342286,102,131,
鳥取地区,岩美町,53342287,102,131,
鳥取地区,岩美町,53342288,102,132,
鳥取地区,岩美町,53342289,102,131,
鳥取地区,岩美町,53342292,95,－,
鳥取地区,岩美町,53342293,85,110,
鳥取地区,岩美町,53342294,91,117,
鳥取地区,岩美町,53342295,92,118,
鳥取地区,岩美町,53342296,102,131,
鳥取地区,岩美町,53342297,102,131,
鳥取地区,岩美町,53342298,102,131,
鳥取地区,岩美町,53342299,96,124,
鳥取地区,岩美町,53342300,102,132,
鳥取地区,岩美町,53342301,99,127,
鳥取地区,岩美町,53342302,99,127,
鳥取地区,岩美町,53342303,98,126,
鳥取地区,岩美町,53342310,98,126,
鳥取地区,岩美町,53342311,94,121,
鳥取地区,岩美町,53342312,95,122,
鳥取地区,岩美町,53342313,94,121,
鳥取地区,岩美町,53342320,93,120,
鳥取地区,岩美町,53342321,94,121,
鳥取地区,岩美町,53342322,94,121,
鳥取地区,岩美町,53342330,92,118,
鳥取地区,岩美町,53342331,93,120,
鳥取地区,岩美町,53342332,94,121,
鳥取地区,岩美町,53342333,94,121,
鳥取地区,岩美町,53342340,91,117,
鳥取地区,岩美町,53342341,92,119,
鳥取地区,岩美町,53342342,93,120,
鳥取地区,岩美町,53342343,89,115,
鳥取地区,岩美町,53342350,92,118,
鳥取地区,岩美町,53342351,92,118,
鳥取地区,岩美町,53342352,93,120,
鳥取地区,岩美町,53342353,89,115,
鳥取地区,岩美町,53342360,92,118,
鳥取地区,岩美町,53342361,92,119,
鳥取地区,岩美町,53342362,93,120,
鳥取地区,岩美町,53342363,94,121,
鳥取地区,岩美町,53342370,96,124,
鳥取地区,岩美町,53342371,92,118,
鳥取地区,岩美町,53342372,98,126,
鳥取地区,岩美町,53342380,97,125,
鳥取地区,岩美町,53342381,96,124,
鳥取地区,岩美町,53342390,96,124,
鳥取地区,岩美町,53342391,98,126,
鳥取地区,岩美町,53342392,102,132,
鳥取地区,岩美町,53343203,85,110,
鳥取地区,岩美町,53343204,90,116,
鳥取地区,岩美町,53343205,92,118,
鳥取地区,岩美町,53343206,101,130,
鳥取地区,岩美町,53343207,101,130,
鳥取地区,岩美町,53343208,100,129,
鳥取地区,岩美町,53343209,96,124,
鳥取地区,岩美町,53343214,89,115,
鳥取地区,岩美町,53343215,89,115,
鳥取地区,岩美町,53343216,101,－,
鳥取地区,岩美町,53343217,95,123,
鳥取地区,岩美町,53343218,95,123,
鳥取地区,岩美町,53343219,92,118,
鳥取地区,岩美町,53343226,101,－,
鳥取地区,岩美町,53343227,95,122,
鳥取地区,岩美町,53343228,95,123,
鳥取地区,岩美町,53343229,92,118,
鳥取地区,岩美町,53343237,101,－,
鳥取地区,岩美町,53343300,92,118,
鳥取地区,岩美町,53343301,98,126,
鳥取地区,岩美町,53343302,103,133,
鳥取地区,岩美町,53343310,96,124,
鳥取地区,岩美町,53343311,98,126,
鳥取地区,岩美町,53343320,96,124,
八頭地区,鳥取市南部,52347049,113,145,
八頭地区,鳥取市南部,52347058,117,151,
八頭地区,鳥取市南部,52347059,113,146,
八頭地区,鳥取市南部,52347063,113,146,
八頭地区,鳥取市南部,52347064,120,154,
八頭地区,鳥取市南部,52347065,109,141,
八頭地区,鳥取市南部,52347066,118,152,
八頭地区,鳥取市南部,52347068,113,145,
八頭地区,鳥取市南部,52347069,107,138,
八頭地区,鳥取市南部,52347070,113,146,
八頭地区,鳥取市南部,52347071,112,144,
八頭地区,鳥取市南部,52347072,109,141,
八頭地区,鳥取市南部,52347073,109,141,
八頭地区,鳥取市南部,52347074,109,140,
八頭地区,鳥取市南部,52347075,109,140,
八頭地区,鳥取市南部,52347076,117,151,
八頭地区,鳥取市南部,52347077,109,140,
八頭地区,鳥取市南部,52347078,109,140,
八頭地区,鳥取市南部,52347079,108,139,
八頭地区,鳥取市南部,52347080,112,144,
八頭地区,鳥取市南部,52347081,113,145,
八頭地区,鳥取市南部,52347082,112,144,
八頭地区,鳥取市南部,52347083,112,144,
八頭地区,鳥取市南部,52347084,109,141,
八頭地区,鳥取市南部,52347085,109,141,
八頭地区,鳥取市南部,52347086,109,141,
八頭地区,鳥取市南部,52347087,110,142,
八頭地区,鳥取市南部,52347088,111,143,
八頭地区,鳥取市南部,52347089,111,143,
八頭地区,鳥取市南部,52347091,113,146,
八頭地区,鳥取市南部,52347092,113,146,
八頭地区,鳥取市南部,52347093,112,144,
八頭地区,鳥取市南部,52347094,110,142,
八頭地区,鳥取市南部,52347095,119,153,
八頭地区,鳥取市南部,52347096,120,154,
八頭地区,鳥取市南部,52347097,120,155,
八頭地区,鳥取市南部,52347098,113,146,
八頭地区,鳥取市南部,52347099,113,145,
八頭地区,鳥取市南部,52347132,108,139,
八頭地区,鳥取市南部,52347133,108,139,
八頭地区,鳥取市南部,52347134,103,133,
八頭地区,鳥取市南部,52347140,113,146,
八頭地区,鳥取市南部,52347141,117,151,
八頭地区,鳥取市南部,52347142,107,138,
八頭地区,鳥取市南部,52347143,102,132,
八頭地区,鳥取市南部,52347144,107,138,
八頭地区,鳥取市南部,52347145,106,136,
八頭地区,鳥取市南部,52347150,112,144,
八頭地区,鳥取市南部,52347151,112,144,
八頭地区,鳥取市南部,52347152,102,132,
八頭地区,鳥取市南部,52347153,102,131,
八頭地区,鳥取市南部,52347154,106,137,
八頭地区,鳥取市南部,52347155,106,136,
八頭地区,鳥取市南部,52347156,106,136,
八頭地区,鳥取市南部,52347160,108,139,
八頭地区,鳥取市南部,52347161,107,138,
八頭地区,鳥取市南部,52347162,111,143,
八頭地区,鳥取市南部,52347163,102,131,
八頭地区,鳥取市南部,52347164,106,137,
八頭地区,鳥取市南部,52347165,106,136,
八頭地区,鳥取市南部,52347166,106,137,
八頭地区,鳥取市南部,52347167,106,136,
八頭地区,鳥取市南部,52347168,106,136,
八頭地区,鳥取市南部,52347169,106,136,
八頭地区,鳥取市南部,52347170,107,138,
八頭地区,鳥取市南部,52347171,106,137,
八頭地区,鳥取市南部,52347172,106,136,
八頭地区,鳥取市南部,52347173,102,131,
八頭地区,鳥取市南部,52347174,103,133,
八頭地区,鳥取市南部,52347175,103,133,
八頭地区,鳥取市南部,52347176,102,131,
八頭地区,鳥取市南部,52347177,106,136,
八頭地区,鳥取市南部,52347178,106,136,
八頭地区,鳥取市南部,52347179,106,136,
八頭地区,鳥取市南部,52347180,109,140,
八頭地区,鳥取市南部,52347181,112,144,
八頭地区,鳥取市南部,52347182,106,136,
八頭地区,鳥取市南部,52347183,102,131,
八頭地区,鳥取市南部,52347184,103,133,
八頭地区,鳥取市南部,52347185,103,133,
八頭地区,鳥取市南部,52347186,103,133,
八頭地区,鳥取市南部,52347187,106,136,
八頭地区,鳥取市南部,52347188,105,135,
八頭地区,鳥取市南部,52347189,105,135,
八頭地区,鳥取市南部,52347190,109,141,
八頭地区,鳥取市南部,52347191,107,138,
八頭地区,鳥取市南部,52347192,106,136,
八頭地区,鳥取市南部,52347193,102,131,
八頭地区,鳥取市南部,52347194,102,132,
八頭地区,鳥取市南部,52347195,103,133,
八頭地区,鳥取市南部,52347196,107,138,
八頭地区,鳥取市南部,52347197,106,137,
八頭地区,鳥取市南部,52347198,105,135,
八頭地区,鳥取市南部,52347199,105,135,
八頭地区,鳥取市南部,52347260,106,136,
八頭地区,鳥取市南部,52347270,109,141,
八頭地区,鳥取市南部,53340001,112,144,
八頭地区,鳥取市南部,53340002,113,145,
八頭地区,鳥取市南部,53340003,112,144,
八頭地区,鳥取市南部,53340004,120,155,
八頭地区,鳥取市南部,53340005,129,166,
八頭地区,鳥取市南部,53340006,130,167,
八頭地区,鳥取市南部,53340007,130,167,
八頭地区,鳥取市南部,53340008,112,144,
八頭地区,鳥取市南部,53340009,111,143,
八頭地区,鳥取市南部,53340011,121,156,
八頭地区,鳥取市南部,53340012,121,156,
八頭地区,鳥取市南部,53340013,121,156,
八頭地区,鳥取市南部,53340014,120,155,
八頭地区,鳥取市南部,53340015,130,167,
八頭地区,鳥取市南部,53340016,130,167,
八頭地区,鳥取市南部,53340017,129,166,
八頭地区,鳥取市南部,53340018,124,159,
八頭地区,鳥取市南部,53340019,108,139,
八頭地区,鳥取市南部,53340021,132,170,
八頭地区,鳥取市南部,53340022,137,176,
八頭地区,鳥取市南部,53340023,107,138,
八頭地区,鳥取市南部,53340024,112,144,
八頭地区,鳥取市南部,53340025,112,144,
八頭地区,鳥取市南部,53340026,130,167,
八頭地区,鳥取市南部,53340027,127,164,
八頭地区,鳥取市南部,53340028,121,156,
八頭地区,鳥取市南部,53340029,107,138,
八頭地区,鳥取市南部,53340032,150,193,
八頭地区,鳥取市南部,53340033,113,146,
八頭地区,鳥取市南部,53340034,108,139,
八頭地区,鳥取市南部,53340035,107,138,
八頭地区,鳥取市南部,53340036,124,159,
八頭地区,鳥取市南部,53340037,122,157,
八頭地区,鳥取市南部,53340038,121,156,
八頭地区,鳥取市南部,53340039,106,137,
八頭地区,鳥取市南部,53340043,112,144,
八頭地区,鳥取市南部,53340044,109,141,
八頭地区,鳥取市南部,53340045,107,138,
八頭地区,鳥取市南部,53340046,124,159,
八頭地区,鳥取市南部,53340047,122,157,
八頭地区,鳥取市南部,53340048,121,156,
八頭地区,鳥取市南部,53340049,106,137,
八頭地区,鳥取市南部,53340053,137,176,
八頭地区,鳥取市南部,53340054,131,169,
八頭地区,鳥取市南部,53340055,127,164,
八頭地区,鳥取市南部,53340056,124,159,
八頭地区,鳥取市南部,53340057,122,157,
八頭地区,鳥取市南部,53340058,116,149,
八頭地区,鳥取市南部,53340059,107,138,
八頭地区,鳥取市南部,53340065,127,164,
八頭地区,鳥取市南部,53340066,124,159,
八頭地区,鳥取市南部,53340067,118,152,
八頭地区,鳥取市南部,53340068,113,146,
八頭地区,鳥取市南部,53340069,122,157,
八頭地区,鳥取市南部,53340079,119,153,
八頭地区,鳥取市南部,53340100,108,139,
八頭地区,鳥取市南部,53340101,106,136,
八頭地区,鳥取市南部,53340102,106,136,
八頭地区,鳥取市南部,53340103,100,129,
八頭地区,鳥取市南部,53340104,102,131,
八頭地区,鳥取市南部,53340105,111,143,
八頭地区,鳥取市南部,53340106,113,145,
八頭地区,鳥取市南部,53340107,112,144,
八頭地区,鳥取市南部,53340108,105,135,
八頭地区,鳥取市南部,53340110,107,138,
八頭地区,鳥取市南部,53340111,106,136,
八頭地区,鳥取市南部,53340112,105,135,
八頭地区,鳥取市南部,53340113,105,135,
八頭地区,鳥取市南部,53340114,101,130,
八頭地区,鳥取市南部,53340115,112,144,
八頭地区,鳥取市南部,53340116,112,144,
八頭地区,鳥取市南部,53340117,111,143,
八頭地区,鳥取市南部,53340118,104,134,
八頭地区,鳥取市南部,53340120,106,136,
八頭地区,鳥取市南部,53340121,106,136,
八頭地区,鳥取市南部,53340122,105,135,
八頭地区,鳥取市南部,53340123,103,133,
八頭地区,鳥取市南部,53340124,100,129,
八頭地区,鳥取市南部,53340125,109,141,
八頭地区,鳥取市南部,53340126,110,142,
八頭地区,鳥取市南部,53340127,109,141,
八頭地区,鳥取市南部,53340128,103,133,
八頭地区,鳥取市南部,53340130,102,131,
八頭地区,鳥取市南部,53340131,105,135,
八頭地区,鳥取市南部,53340132,104,134,
八頭地区,鳥取市南部,53340133,103,133,
八頭地区,鳥取市南部,53340134,99,128,
八頭地区,鳥取市南部,53340135,99,128,
八頭地区,鳥取市南部,53340136,104,134,
八頭地区,鳥取市南部,53340137,103,133,
八頭地区,鳥取市南部,53340138,102,132,
八頭地区,鳥取市南部,53340140,102,131,
八頭地区,鳥取市南部,53340141,101,130,
八頭地区,鳥取市南部,53340142,99,128,
八頭地区,鳥取市南部,53340143,99,128,
八頭地区,鳥取市南部,53340144,99,128,
八頭地区,鳥取市南部,53340145,99,127,
八頭地区,鳥取市南部,53340146,98,126,
八頭地区,鳥取市南部,53340147,99,127,
八頭地区,鳥取市南部,53340148,99,127,
八頭地区,鳥取市南部,53340150,102,132,
八頭地区,鳥取市南部,53340151,102,132,
八頭地区,鳥取市南部,53340152,102,131,
八頭地区,鳥取市南部,53340153,99,128,
八頭地区,鳥取市南部,53340154,103,133,
八頭地区,鳥取市南部,53340155,103,133,
八頭地区,鳥取市南部,53340156,103,133,
八頭地区,鳥取市南部,53340157,103,133,
八頭地区,鳥取市南部,53340158,102,132,
八頭地区,鳥取市南部,53340160,103,133,
八頭地区,鳥取市南部,53340161,102,132,
八頭地区,鳥取市南部,53340162,102,131,
八頭地区,鳥取市南部,53340163,99,128,
八頭地区,鳥取市南部,53340164,103,133,
八頭地区,鳥取市南部,53340165,109,140,
八頭地区,鳥取市南部,53340166,109,141,
八頭地区,鳥取市南部,53340167,109,140,
八頭地区,鳥取市南部,53340168,103,133,
八頭地区,鳥取市南部,53340171,102,131,
八頭地区,鳥取市南部,53340172,100,129,
八頭地区,鳥取市南部,53340173,99,127,
八頭地区,鳥取市南部,53340174,103,133,
八頭地区,鳥取市南部,53340175,109,140,
八頭地区,鳥取市南部,53340176,110,142,
八頭地区,鳥取市南部,53340177,109,140,
八頭地区,鳥取市南部,53340183,98,126,
八頭地区,鳥取市南部,53340184,99,128,
八頭地区,鳥取市南部,53340185,109,141,
八頭地区,鳥取市南部,53340186,110,142,
八頭地区,鳥取市南部,53340195,99,128,
八頭地区,鳥取市南部,53340196,104,134,
八頭地区,鳥取市南部,53340197,103,133,
八頭地区,鳥取市南部,53341105,98,126,
八頭地区,鳥取市南部,53341106,103,133,
八頭地区,鳥取市南部,53341107,102,131,
八頭地区,鳥取市南部,53341116,97,125,
八頭地区,若桜町,52346384,109,141,
八頭地区,若桜町,52346385,131,168,
八頭地区,若桜町,52346392,109,141,
八頭地区,若桜町,52346393,109,141,
八頭地区,若桜町,52346394,109,141,
八頭地区,若桜町,52346395,130,167,
八頭地区,若桜町,52346396,131,168,
八頭地区,若桜町,52347269,100,129,
八頭地区,若桜町,52347278,100,129,
八頭地区,若桜町,52347279,100,129,
八頭地区,若桜町,52347289,101,130,
八頭地区,若桜町,52347299,104,134,
八頭地区,若桜町,52347301,113,146,
八頭地区,若桜町,52347302,109,141,
八頭地区,若桜町,52347303,109,141,
八頭地区,若桜町,52347304,109,141,
八頭地区,若桜町,52347305,130,167,
八頭地区,若桜町,52347306,131,168,
八頭地区,若桜町,52347307,130,167,
八頭地区,若桜町,52347311,109,141,
八頭地区,若桜町,52347312,109,141,
八頭地区,若桜町,52347313,110,142,
八頭地区,若桜町,52347314,110,142,
八頭地区,若桜町,52347315,129,166,
八頭地区,若桜町,52347316,129,166,
八頭地区,若桜町,52347317,130,167,
八頭地区,若桜町,52347318,130,167,
八頭地区,若桜町,52347321,109,140,
八頭地区,若桜町,52347322,110,142,
八頭地区,若桜町,52347323,111,143,
八頭地区,若桜町,52347324,135,174,
八頭地区,若桜町,52347325,109,141,
八頭地区,若桜町,52347326,129,166,
八頭地区,若桜町,52347327,124,160,
八頭地区,若桜町,52347328,130,167,
八頭地区,若桜町,52347329,125,161,
八頭地区,若桜町,52347331,103,133,
八頭地区,若桜町,52347332,104,134,
八頭地区,若桜町,52347333,106,136,
八頭地区,若桜町,52347334,95,123,
八頭地区,若桜町,52347335,95,122,
八頭地区,若桜町,52347336,95,122,
八頭地区,若桜町,52347337,129,166,
八頭地区,若桜町,52347338,124,160,
八頭地区,若桜町,52347339,125,161,
八頭地区,若桜町,52347341,127,163,
八頭地区,若桜町,52347342,127,164,
八頭地区,若桜町,52347343,103,133,
八頭地区,若桜町,52347344,93,120,
八頭地区,若桜町,52347345,93,120,
八頭地区,若桜町,52347346,89,115,
八頭地区,若桜町,52347347,90,116,
八頭地区,若桜町,52347348,131,168,
八頭地区,若桜町,52347349,111,143,
八頭地区,若桜町,52347350,106,136,
八頭地区,若桜町,52347351,96,124,
八頭地区,若桜町,52347352,101,130,
八頭地区,若桜町,52347353,92,118,
八頭地区,若桜町,52347354,92,119,
八頭地区,若桜町,52347355,92,118,
八頭地区,若桜町,52347356,88,114,
八頭地区,若桜町,52347357,90,116,
八頭地区,若桜町,52347358,110,142,
八頭地区,若桜町,52347359,110,142,
八頭地区,若桜町,52347360,95,123,
八頭地区,若桜町,52347361,95,123,
八頭地区,若桜町,52347362,95,123,
八頭地区,若桜町,52347363,95,123,
八頭地区,若桜町,52347364,92,118,
八頭地区,若桜町,52347365,92,118,
八頭地区,若桜町,52347366,92,119,
八頭地区,若桜町,52347367,93,120,
八頭地区,若桜町,52347368,109,141,
八頭地区,若桜町,52347369,109,141,
八頭地区,若桜町,52347370,95,123,
八頭地区,若桜町,52347371,95,122,
八頭地区,若桜町,52347372,95,122,
八頭地区,若桜町,52347373,90,116,
八頭地区,若桜町,52347374,91,117,
八頭地区,若桜町,52347375,92,118,
八頭地区,若桜町,52347376,102,131,
八頭地区,若桜町,52347377,107,138,
八頭地区,若桜町,52347378,108,139,
八頭地区,若桜町,52347379,113,146,
八頭地区,若桜町,52347380,95,123,
八頭地区,若桜町,52347381,95,123,
八頭地区,若桜町,52347382,95,123,
八頭地区,若桜町,52347383,95,123,
八頭地区,若桜町,52347384,95,123,
八頭地区,若桜町,52347385,101,130,
八頭地区,若桜町,52347386,101,130,
八頭地区,若桜町,52347387,102,131,
八頭地区,若桜町,52347388,108,139,
八頭地区,若桜町,52347389,113,146,
八頭地区,若桜町,52347390,106,136,
八頭地区,若桜町,52347391,106,136,
八頭地区,若桜町,52347392,102,131,
八頭地区,若桜町,52347393,102,131,
八頭地区,若桜町,52347394,113,146,
八頭地区,若桜町,52347395,113,146,
八頭地区,若桜町,52347396,114,147,
八頭地区,若桜町,52347397,106,137,
八頭地区,若桜町,52347398,108,139,
八頭地区,若桜町,52347399,114,147,
八頭地区,若桜町,52347430,124,159,
八頭地区,若桜町,52347440,110,142,
八頭地区,若桜町,52347450,116,149,
八頭地区,若桜町,52347460,114,147,
八頭地区,若桜町,52347470,114,147,
八頭地区,若桜町,53340209,109,141,
八頭地区,若桜町,53340300,111,143,
八頭地区,若桜町,53340301,103,133,
八頭地区,若桜町,53340302,99,127,
八頭地区,若桜町,53340303,92,119,
八頭地区,若桜町,53340304,114,147,
八頭地区,若桜町,53340305,113,146,
八頭地区,若桜町,53340306,113,146,
八頭地区,若桜町,53340307,116,149,
八頭地区,若桜町,53340308,119,153,
八頭地区,若桜町,53340309,120,155,
八頭地区,若桜町,53340310,102,131,
八頭地区,若桜町,53340311,112,144,
八頭地区,若桜町,53340312,102,132,
八頭地区,若桜町,53340313,97,125,
八頭地区,若桜町,53340314,114,147,
八頭地区,若桜町,53340315,113,146,
八頭地区,若桜町,53340316,113,146,
八頭地区,若桜町,53340317,112,144,
八頭地区,若桜町,53340318,120,155,
八頭地区,若桜町,53340319,124,159,
八頭地区,若桜町,53340320,105,135,
八頭地区,若桜町,53340321,110,142,
八頭地区,若桜町,53340322,106,136,
八頭地区,若桜町,53340323,100,129,
八頭地区,若桜町,53340324,109,141,
八頭地区,若桜町,53340325,109,141,
八頭地区,若桜町,53340326,109,141,
八頭地区,若桜町,53340327,113,145,
八頭地区,若桜町,53340328,121,156,
八頭地区,若桜町,53340329,126,162,
八頭地区,若桜町,53340331,105,135,
八頭地区,若桜町,53340332,104,134,
八頭地区,若桜町,53340333,113,146,
八頭地区,若桜町,53340334,113,146,
八頭地区,若桜町,53340335,114,147,
八頭地区,若桜町,53340336,113,146,
八頭地区,若桜町,53340337,117,150,
八頭地区,若桜町,53340338,116,149,
八頭地区,若桜町,53340339,118,152,
八頭地区,若桜町,53340341,104,134,
八頭地区,若桜町,53340342,113,146,
八頭地区,若桜町,53340343,113,146,
八頭地区,若桜町,53340344,114,147,
八頭地区,若桜町,53340345,110,142,
八頭地区,若桜町,53340346,109,141,
八頭地区,若桜町,53340347,116,149,
八頭地区,若桜町,53340348,114,147,
八頭地区,若桜町,53340352,113,146,
八頭地区,若桜町,53340353,115,148,
八頭地区,若桜町,53340354,116,149,
八頭地区,若桜町,53340355,110,142,
八頭地区,若桜町,53340356,109,141,
八頭地区,若桜町,53340357,116,149,
八頭地区,若桜町,53340363,109,141,
八頭地区,若桜町,53340364,111,143,
八頭地区,若桜町,53340365,111,143,
八頭地区,若桜町,53340366,110,142,
八頭地区,若桜町,53340367,110,142,
八頭地区,若桜町,53340375,106,137,
八頭地区,若桜町,53340376,106,136,
八頭地区,若桜町,53340377,112,144,
八頭地区,若桜町,53340385,106,136,
八頭地区,若桜町,53340386,106,136,
八頭地区,若桜町,53340387,106,137,
八頭地区,若桜町,53340395,106,136,
八頭地区,若桜町,53340396,101,130,
八頭地区,若桜町,53340397,106,136,
八頭地区,若桜町,53340410,124,159,
八頭地区,若桜町,53340420,129,166,
八頭地区,若桜町,53341306,106,136,
八頭地区,若桜町,53341307,102,131,
八頭地区,若桜町,53341316,106,137,
八頭地区,若桜町,53341317,102,132,
八頭地区,若桜町,53341325,108,139,
八頭地区,智頭町,52346113,116,149,
八頭地区,智頭町,52346114,107,138,
八頭地区,智頭町,52346123,117,150,
八頭地区,智頭町,52346124,109,140,
八頭地区,智頭町,52346125,112,144,
八頭地区,智頭町,52346132,117,150,
八頭地区,智頭町,52346133,113,145,
八頭地区,智頭町,52346134,109,141,
八頭地区,智頭町,52346135,112,144,
八頭地区,智頭町,52346136,113,146,
八頭地区,智頭町,52346137,112,144,
八頭地区,智頭町,52346142,117,151,
八頭地区,智頭町,52346143,108,139,
八頭地区,智頭町,52346144,109,141,
八頭地区,智頭町,52346145,113,145,
八頭地区,智頭町,52346146,109,141,
八頭地区,智頭町,52346147,112,144,
八頭地区,智頭町,52346148,109,141,
八頭地区,智頭町,52346149,107,138,
八頭地区,智頭町,52346153,113,145,
八頭地区,智頭町,52346154,109,141,
八頭地区,智頭町,52346155,112,144,
八頭地区,智頭町,52346156,107,138,
八頭地区,智頭町,52346157,112,144,
八頭地区,智頭町,52346158,108,139,
八頭地区,智頭町,52346159,106,137,
八頭地区,智頭町,52346163,113,145,
八頭地区,智頭町,52346164,104,134,
八頭地区,智頭町,52346165,106,136,
八頭地区,智頭町,52346166,106,136,
八頭地区,智頭町,52346167,109,140,
八頭地区,智頭町,52346168,106,136,
八頭地区,智頭町,52346169,106,136,
八頭地区,智頭町,52346173,113,145,
八頭地区,智頭町,52346174,103,133,
八頭地区,智頭町,52346175,103,133,
八頭地区,智頭町,52346176,103,133,
八頭地区,智頭町,52346177,107,138,
八頭地区,智頭町,52346178,106,136,
八頭地区,智頭町,52346179,106,136,
八頭地区,智頭町,52346181,112,144,
八頭地区,智頭町,52346182,112,144,
八頭地区,智頭町,52346183,112,144,
八頭地区,智頭町,52346184,102,132,
八頭地区,智頭町,52346185,103,133,
八頭地区,智頭町,52346186,102,132,
八頭地区,智頭町,52346187,107,138,
八頭地区,智頭町,52346188,106,137,
八頭地区,智頭町,52346189,106,136,
八頭地区,智頭町,52346192,112,144,
八頭地区,智頭町,52346193,113,145,
八頭地区,智頭町,52346194,113,146,
八頭地区,智頭町,52346195,103,133,
八頭地区,智頭町,52346196,103,133,
八頭地区,智頭町,52346197,108,139,
八頭地区,智頭町,52346198,108,139,
八頭地区,智頭町,52346199,107,138,
八頭地区,智頭町,52346242,107,138,
八頭地区,智頭町,52346243,103,133,
八頭地区,智頭町,52346244,103,133,
八頭地区,智頭町,52346245,141,181,
八頭地区,智頭町,52346250,106,136,
八頭地区,智頭町,52346251,106,136,
八頭地区,智頭町,52346252,106,137,
八頭地区,智頭町,52346253,102,131,
八頭地区,智頭町,52346254,103,133,
八頭地区,智頭町,52346255,109,141,
八頭地区,智頭町,52346256,112,144,
八頭地区,智頭町,52346260,106,136,
八頭地区,智頭町,52346261,106,136,
八頭地区,智頭町,52346262,106,136,
八頭地区,智頭町,52346263,101,130,
八頭地区,智頭町,52346264,102,132,
八頭地区,智頭町,52346265,109,140,
八頭地区,智頭町,52346266,112,144,
八頭地区,智頭町,52346270,106,136,
八頭地区,智頭町,52346271,104,134,
八頭地区,智頭町,52346272,105,135,
八頭地区,智頭町,52346273,100,129,
八頭地区,智頭町,52346274,102,131,
八頭地区,智頭町,52346275,103,133,
八頭地区,智頭町,52346276,106,136,
八頭地区,智頭町,52346277,109,141,
八頭地区,智頭町,52346278,114,147,
八頭地区,智頭町,52346280,106,136,
八頭地区,智頭町,52346281,105,135,
八頭地区,智頭町,52346282,106,136,
八頭地区,智頭町,52346283,100,129,
八頭地区,智頭町,52346284,96,124,
八頭地区,智頭町,52346285,98,126,
八頭地区,智頭町,52346286,104,134,
八頭地区,智頭町,52346287,134,172,
八頭地区,智頭町,52346288,114,147,
八頭地区,智頭町,52346289,114,147,
八頭地区,智頭町,52346290,106,136,
八頭地区,智頭町,52346291,106,136,
八頭地区,智頭町,52346292,99,128,
八頭地区,智頭町,52346293,99,128,
八頭地区,智頭町,52346294,96,124,
八頭地区,智頭町,52346295,102,132,
八頭地区,智頭町,52346296,102,132,
八頭地区,智頭町,52346297,109,140,
八頭地区,智頭町,52346298,113,146,
八頭地区,智頭町,52346299,114,147,
八頭地区,智頭町,52347102,113,145,
八頭地区,智頭町,52347103,113,146,
八頭地区,智頭町,52347104,115,148,
八頭地区,智頭町,52347105,105,135,
八頭地区,智頭町,52347106,103,133,
八頭地区,智頭町,52347107,108,139,
八頭地区,智頭町,52347108,109,141,
八頭地区,智頭町,52347109,109,141,
八頭地区,智頭町,52347112,113,145,
八頭地区,智頭町,52347113,115,148,
八頭地区,智頭町,52347114,116,149,
八頭地区,智頭町,52347115,106,136,
八頭地区,智頭町,52347116,104,134,
八頭地区,智頭町,52347117,109,141,
八頭地区,智頭町,52347118,112,144,
八頭地区,智頭町,52347119,110,142,
八頭地区,智頭町,52347121,108,139,
八頭地区,智頭町,52347122,109,140,
八頭地区,智頭町,52347123,109,141,
八頭地区,智頭町,52347124,106,136,
八頭地区,智頭町,52347125,104,134,
八頭地区,智頭町,52347126,109,140,
八頭地区,智頭町,52347127,109,141,
八頭地区,智頭町,52347128,112,144,
八頭地区,智頭町,52347129,111,143,
八頭地区,智頭町,52347131,108,139,
八頭地区,智頭町,52347135,102,131,
八頭地区,智頭町,52347136,107,138,
八頭地区,智頭町,52347137,107,138,
八頭地区,智頭町,52347138,109,140,
八頭地区,智頭町,52347139,108,139,
八頭地区,智頭町,52347146,106,136,
八頭地区,智頭町,52347147,106,137,
八頭地区,智頭町,52347148,106,137,
八頭地区,智頭町,52347149,107,138,
八頭地区,智頭町,52347157,105,135,
八頭地区,智頭町,52347158,106,136,
八頭地区,智頭町,52347159,106,137,
八頭地区,智頭町,52347200,107,138,
八頭地区,智頭町,52347201,106,136,
八頭地区,智頭町,52347202,101,130,
八頭地区,智頭町,52347203,100,129,
八頭地区,智頭町,52347204,98,126,
八頭地区,智頭町,52347205,102,132,
八頭地区,智頭町,52347206,132,170,
八頭地区,智頭町,52347207,133,171,
